"","ID","Name","Industry","Inception","Employees","State","City","Revenue","Expenses","Profit","Growth"
"5623",5623,"Belaguerra","Financial Services","2006",200,"MN","Providence",3017795,9331679,-6313884,11
"5624",5624,"Allpossible","Construction","2009",491,"DC","New Haven",8806895,7065601,1741294,25
"5625",5625,"Comparejson","Health","2005",268,"CA","Sandy",8881160,2563758,6317402,19
"5626",5626,"Pickledcanoeing","IT Services","2021",371,"ME","Rockville",5892447,765882,5126565,79
"5627",5627,"Assurehelp","IT Services","2020",336,"MN","Bloomington",17221020,59291087,-42070067,72
"5628",5628,"Shrimpssecurity","Financial Services","2020",451,"TX","Wichita",17512116,1417915,16094201,6
"5629",5629,"Rawfishcomplete","Software","2011",372,"MI","San Diego",16612199,3439487,13172712,43
"5630",5630,"Buretteadmirable","Software","2016",444,"CA","San Diego",15607111,6500959,9106152,42
"5631",5631,"Inventtremendous","Health","2007",246,"WI","Omaha",18440049,7237642,11202407,11
"5632",5632,"Overviewparrot","IT Services","2017",312,"OH","New York",9134620,2005454,7129166,65
"5633",5633,"Belaguerra","Software","2019",258,"PA","Winter Garden",9625368,33301088,-23675720,64
"5634",5634,"Allpossible","Health","2012",359,"NV","Boston",8850877,9331680,-480803,16
"5635",5635,"Comparejson","Government Services","2013",424,"NC","Dallas",4726209,7065602,-2339393,10
"5636",5636,"Pickledcanoeing","Software","2008",65,"VA","Lubbock",2923490,2563759,359731,46
"5637",5637,"Assurehelp","Health","2006",32,"MD","Burbank",1077730,765883,311847,15
"5638",5638,"Shrimpssecurity","Health","2017",233,"TX","Reston",2012537,59291088,-57278551,19
"5639",5639,"Rawfishcomplete","IT Services","2005",455,"IL","Wilmington",2426991,1417916,1009075,73
"5640",5640,"Buretteadmirable","Health","2015",139,"OH","Austin",13360749,3439488,9921261,24
"5641",5641,"Inventtremendous","IT Services","2020",458,"MN","Minneapolis",3661578,6500960,-2839382,70
"5642",5642,"Overviewparrot","Financial Services","2014",236,"DC","San Clemente",18494053,7237643,11256410,15
"5643",5643,"Belaguerra","Health","2022",379,"CA","Horsham",12793210,2005455,10787755,5
"5644",5644,"Allpossible","IT Services","2017",267,"ME","Chicago",5796046,33301089,-27505043,86
"5645",5645,"Comparejson","Retail","2009",449,"MN","San Diego",1975551,9331681,-7356130,12
"5646",5646,"Pickledcanoeing","Health","2005",227,"TX","San Diego",4192278,7065603,-2873325,11
"5647",5647,"Assurehelp","Government Services","2010",355,"MI","Overland Park",6137105,2563760,3573345,7
"5648",5648,"Shrimpssecurity","Construction","2009",425,"CA","Boston",11535331,765884,10769447,2
"5649",5649,"Rawfishcomplete","Software","2017",469,"WI","Portland",3016101,59291089,-56274988,53
"5650",5650,"Buretteadmirable","IT Services","2005",259,"OH","Chelmsford",15245868,1417917,13827951,70
"5651",5651,"Inventtremendous","IT Services","2015",365,"PA","Seattle",1903229,3439489,-1536260,81
"5652",5652,"Overviewparrot","Financial Services","2014",276,"NV","Waxhaw",19593633,6500961,13092672,11
"5653",5653,"Belaguerra","IT Services","2007",284,"NC","Reston",16221415,7237644,8983771,85
"5654",5654,"Allpossible","Software","2006",26,"VA","Blacksburg",5458663,2005456,3453207,49
"5655",5655,"Comparejson","Financial Services","2017",59,"MD","Elk Grove Village",8541521,33301090,-24759569,13
"5656",5656,"Pickledcanoeing","Government Services","2022",398,"TX","Clearwater",13877073,9331682,4545391,11
"5657",5657,"Assurehelp","IT Services","2021",180,"IL","Baltimore",9875514,7065604,2809910,88
"5658",5658,"Shrimpssecurity","IT Services","2009",56,"OH","Hamilton",6843806,2563761,4280045,60
"5659",5659,"Rawfishcomplete","IT Services","2015",492,"MN","Houston",6909287,765885,6143402,78
"5660",5660,"Buretteadmirable","IT Services","2017",128,"DC","San Jose",6701272,59291090,-52589818,82
"5661",5661,"Inventtremendous","Health","2021",386,"CA","Redmond",1387845,1417918,-30073,23
"5662",5662,"Overviewparrot","Retail","2020",496,"ME","Fort Walton Beach",14563863,3439490,11124373,13
"5663",5663,"Belaguerra","Financial Services","2014",451,"MN","Franklin",12918353,6500962,6417391,8
"5664",5664,"Allpossible","IT Services","2011",264,"TX","Austin",19399002,7237645,12161357,84
"5665",5665,"Comparejson","Financial Services","2013",42,"MI","San Diego",5100497,2005457,3095040,12
"5666",5666,"Pickledcanoeing","Health","2013",33,"CA","Staten Island",5892087,33301091,-27409004,15
"5667",5667,"Assurehelp","Retail","2013",299,"WI","Vista",3152332,9331683,-6179351,13
"5668",5668,"Shrimpssecurity","IT Services","2009",171,"OH","Ann Arbor",9297404,7065605,2231799,84
"5669",5669,"Rawfishcomplete","Health","2010",388,"PA","Farmingdale",13753442,2563762,11189680,2
"5670",5670,"Buretteadmirable","Retail","2017",402,"NV","Reston",17825232,765886,17059346,14
"5671",5671,"Inventtremendous","Health","2014",223,"NC","Minneapolis",16275391,59291091,-43015700,4
"5672",5672,"Overviewparrot","Government Services","2012",252,"VA","Aliso Viejo",7320810,1417919,5902891,5
"5673",5673,"Belaguerra","IT Services","2011",50,"MD","Chicago",6176916,3439491,2737425,66
"5674",5674,"Allpossible","IT Services","2020",421,"TX","La Crosse",9553892,6500963,3052929,71
"5675",5675,"Comparejson","Financial Services","2015",483,"IL","Newport Beach",16019339,7237646,8781693,9
"5676",5676,"Pickledcanoeing","IT Services","2013",434,"OH","Ashburn",9306000,2005458,7300542,67
"5677",5677,"Assurehelp","IT Services","2012",411,"MN","Smyrna",11601872,33301092,-21699220,65
"5678",5678,"Shrimpssecurity","Financial Services","2017",11,"DC","West Chester",6814692,9331684,-2516992,13
"5679",5679,"Rawfishcomplete","Health","2018",430,"CA","Newark",4238885,7065606,-2826721,4
"5680",5680,"Buretteadmirable","Health","2016",256,"ME","San Antonio",13363734,2563763,10799971,17
"5681",5681,"Inventtremendous","Financial Services","2015",6,"MN","Herndon",3512650,765887,2746763,10
"5682",5682,"Overviewparrot","Government Services","2018",373,"TX","Chicago",13500061,59291092,-45791031,10
"5683",5683,"Belaguerra","IT Services","2005",435,"MI","Minneapolis",3850643,1417920,2432723,76
"5684",5684,"Allpossible","IT Services","2021",143,"CA","Kittery",15998877,3439492,12559385,61
"5685",5685,"Comparejson","Health","2007",360,"WI","San Diego",3603179,6500964,-2897785,13
"5686",5686,"Pickledcanoeing","IT Services","2008",321,"OH","Jackson",6913667,7237647,-323980,86
"5687",5687,"Assurehelp","Retail","2012",451,"PA","North Charleston",10056238,2005459,8050779,10
"5688",5688,"Shrimpssecurity","IT Services","2020",481,"NV","Tampa",9544970,33301093,-23756123,73
"5689",5689,"Rawfishcomplete","Financial Services","2013",101,"NC","Chapel Hill",10002711,9331685,671026,12
"5690",5690,"Buretteadmirable","IT Services","2007",394,"VA","Chesapeake",13887838,7065607,6822231,67
"5691",5691,"Inventtremendous","Health","2020",392,"MD","Chesapeake",5666347,2563764,3102583,25
"5692",5692,"Overviewparrot","Construction","2019",450,"TX","Dallas",16408946,765888,15643058,2
"5693",5693,"Belaguerra","Health","2020",359,"IL","Woodbine",4001314,59291093,-55289779,19
"5694",5694,"Allpossible","Retail","2005",398,"OH","Roswell",9960073,1417921,8542152,11
"5695",5695,"Comparejson","Retail","2006",129,"MN","Orlando",12795591,3439493,9356098,15
"5696",5696,"Pickledcanoeing","Health","2007",213,"DC","San Diego",16584049,6500965,10083084,10
"5697",5697,"Assurehelp","Government Services","2013",304,"CA","Montgomery",19387430,7237648,12149782,5
"5698",5698,"Shrimpssecurity","Software","2012",330,"ME","Oklahoma City",12441160,2005460,10435700,65
"5699",5699,"Rawfishcomplete","IT Services","2009",215,"MN","Glen Allen",1947826,33301094,-31353268,62
"5700",5700,"Buretteadmirable","Retail","2013",74,"TX","Golden Valley",3815882,9331686,-5515804,10
"5701",5701,"Inventtremendous","IT Services","2015",366,"MI","Westchester",16935746,7065608,9870138,75
"5702",5702,"Overviewparrot","Software","2008",407,"CA","Warren",4286505,2563765,1722740,53
"5703",5703,"Belaguerra","IT Services","2020",424,"WI","Columbus",16274082,765889,15508193,66
"5704",5704,"Allpossible","Financial Services","2006",372,"OH","Encino",17511648,59291094,-41779446,10
"5705",5705,"Comparejson","Construction","2019",280,"PA","Pasadena",18285755,1417922,16867833,8
"5706",5706,"Pickledcanoeing","IT Services","2007",108,"NV","Addison",1551157,3439494,-1888337,65
"5707",5707,"Assurehelp","Financial Services","2017",447,"NC","Orlando",15067832,6500966,8566866,5
"5708",5708,"Shrimpssecurity","Health","2018",422,"VA","Spring Hill",1219532,7237649,-6018117,18
"5709",5709,"Rawfishcomplete","IT Services","2022",163,"MD","Houston",14947314,2005461,12941853,61
"5710",5710,"Buretteadmirable","Health","2011",497,"TX","Moorestown",10818490,33301095,-22482605,13
"5711",5711,"Inventtremendous","IT Services","2021",413,"IL","Ashburn",9392567,9331687,60880,89
"5712",5712,"Overviewparrot","Financial Services","2015",171,"OH","Dallas",11207857,7065609,4142248,5
"5713",5713,"Belaguerra","Health","2005",289,"MN","Sterling",6946313,2563766,4382547,25
"5714",5714,"Allpossible","IT Services","2021",56,"DC","Annapolis",5519639,765890,4753749,85
"5715",5715,"Comparejson","Government Services","2016",248,"CA","New York",4807879,59291095,-54483216,11
"5716",5716,"Pickledcanoeing","Retail","2010",104,"ME","Walnut",17772723,1417923,16354800,12
"5717",5717,"Assurehelp","Software","2013",107,"MN","Plano",6488893,3439495,3049398,53
"5718",5718,"Shrimpssecurity","Government Services","2014",425,"TX","Stafford",10074573,6500967,3573606,11
"5719",5719,"Rawfishcomplete","Health","2008",419,"MI","Scarsdale",9557676,7237650,2320026,10
"5720",5720,"Buretteadmirable","IT Services","2019",337,"CA","Greensboro",1508353,2005462,-497109,61
"5721",5721,"Inventtremendous","Software","2021",464,"WI","Coronado",17330645,33301096,-15970451,60
"5722",5722,"Overviewparrot","Construction","2012",165,"OH","Framingham",16397762,9331688,7066074,8
"5723",5723,"Belaguerra","Health","2016",462,"PA","Huntsville",10178098,7065610,3112488,6
"5724",5724,"Allpossible","Government Services","2007",89,"NV","Scottsdale",3654927,2563767,1091160,9
"5725",5725,"Comparejson","Software","2013",439,"NC","Omaha",11225141,765891,10459250,55
"5726",5726,"Pickledcanoeing","Construction","2018",166,"VA","Sterling",19477456,59291096,-39813640,16
"5727",5727,"Assurehelp","Software","2013",297,"MD","Boston",10986783,1417924,9568859,49
"5728",5728,"Shrimpssecurity","IT Services","2014",361,"TX","Willow Grove",17108370,3439496,13668874,75
"5729",5729,"Rawfishcomplete","Software","2017",54,"IL","Rockville",6746574,6500968,245606,45
"5730",5730,"Buretteadmirable","IT Services","2022",296,"OH","Canton",5000559,7237651,-2237092,84
"5731",5731,"Inventtremendous","Health","2021",366,"MN","Independence",6553469,2005463,4548006,15
"5732",5732,"Overviewparrot","IT Services","2012",115,"DC","Irmo",13591852,33301097,-19709245,78
"5733",5733,"Belaguerra","Financial Services","2018",83,"CA","Sterling",5765740,9331689,-3565949,8
"5734",5734,"Allpossible","Financial Services","2014",271,"ME","Hanover",7427936,7065611,362325,9
"5735",5735,"Comparejson","Retail","2008",232,"MN","Cincinnati",15822217,2563768,13258449,14
"5736",5736,"Pickledcanoeing","Construction","2015",430,"TX","San Luis Obispo",9000345,765892,8234453,21
"5737",5737,"Assurehelp","Financial Services","2017",250,"MI","Boston",15927710,59291097,-43363387,10
"5738",5738,"Shrimpssecurity","Health","2008",69,"CA","Bellevue",3966674,1417925,2548749,8
"5739",5739,"Rawfishcomplete","Health","2021",280,"WI","Atlanta",19090439,3439497,15650942,26
"5740",5740,"Buretteadmirable","Software","2022",266,"OH","Fort Worth",13390571,6500969,6889602,58
"5741",5741,"Inventtremendous","Construction","2007",404,"PA","Minnetonka",3978568,7237652,-3259084,23
"5742",5742,"Overviewparrot","Construction","2013",275,"NV","Annapolis",16180906,2005464,14175442,14
"5743",5743,"Belaguerra","Construction","2012",321,"NC","Washington",2678914,33301098,-30622184,5
"5744",5744,"Allpossible","Health","2010",277,"VA","Falls Church",16967822,9331690,7636132,22
"5745",5745,"Comparejson","Health","2005",406,"MD","Richmond",333530,7065612,-6732082,22
"5746",5746,"Pickledcanoeing","Construction","2008",59,"TX","Cranbury",3667562,2563769,1103793,16
"5747",5747,"Assurehelp","Retail","2019",28,"IL","Stafford",4915921,765893,4150028,13
"5748",5748,"Shrimpssecurity","Government Services","2014",77,"OH","Columbia",9835201,59291098,-49455897,11
"5749",5749,"Rawfishcomplete","Government Services","2009",226,"MN","South Jordan",432049,1417926,-985877,6
"5750",5750,"Buretteadmirable","Health","2018",239,"DC","Pembroke Pines",18647245,3439498,15207747,13
"5751",5751,"Inventtremendous","IT Services","2008",33,"CA","Falls Church",7435438,6500970,934468,66
"5752",5752,"Overviewparrot","Financial Services","2011",338,"ME","Worley",17083929,7237653,9846276,7
"5753",5753,"Belaguerra","IT Services","2018",217,"MN","Apopka",17243931,2005465,15238466,60
"5754",5754,"Allpossible","Financial Services","2011",56,"TX","Anderson",2006653,33301099,-31294446,14
"5755",5755,"Comparejson","Financial Services","2010",205,"MI","Jacksonville",4425078,9331691,-4906613,13
"5756",5756,"Pickledcanoeing","IT Services","2013",121,"CA","Louisville",5941885,7065613,-1123728,78
"5757",5757,"Assurehelp","Software","2011",223,"WI","Reston",9084174,2563770,6520404,55
"5758",5758,"Shrimpssecurity","Software","2018",228,"OH","Tampa",19272187,765894,18506293,61
"5759",5759,"Rawfishcomplete","IT Services","2021",227,"PA","Baltimore",5821998,59291099,-53469101,72
"5760",5760,"Buretteadmirable","Construction","2005",322,"NV","Reston",16843788,1417927,15425861,1
"5761",5761,"Inventtremendous","Government Services","2010",314,"NC","Salt Lake City",16453518,3439499,13014019,12
"5762",5762,"Overviewparrot","Health","2008",106,"VA","Rutherford",10829812,6500971,4328841,4
"5763",5763,"Belaguerra","Software","2007",92,"MD","Sterling Heights",5336711,7237654,-1900943,59
"5764",5764,"Allpossible","Construction","2007",56,"TX","Boston",2235725,2005466,230259,2
"5765",5765,"Comparejson","Retail","2011",137,"IL","Rockville",11883574,33301100,-21417526,11
"5766",5766,"Pickledcanoeing","Software","2012",223,"OH","North Hollywood",9599087,9331692,267395,45
"5767",5767,"Assurehelp","Software","2019",38,"MN","San Francisco",1308175,7065614,-5757439,56
"5768",5768,"Shrimpssecurity","Software","2015",471,"DC","Edina",15428725,2563771,12864954,64
"5769",5769,"Rawfishcomplete","Retail","2017",296,"CA","Broomfield",9053652,765895,8287757,13
"5770",5770,"Buretteadmirable","Health","2013",495,"ME","Atlanta",11675590,59291100,-47615510,14
"5771",5771,"Inventtremendous","Construction","2018",319,"MN","Redwood City",12348103,1417928,10930175,3
"5772",5772,"Overviewparrot","IT Services","2011",205,"TX","El Cajon",17910167,3439500,14470667,69
"5773",5773,"Belaguerra","IT Services","2015",129,"MI","Hilton Head Island",15987148,6500972,9486176,85
"5774",5774,"Allpossible","IT Services","2011",289,"CA","Boardman",14806765,7237655,7569110,76
"5775",5775,"Comparejson","Financial Services","2008",252,"WI","Medford",1227754,2005467,-777713,15
"5776",5776,"Pickledcanoeing","Financial Services","2017",52,"OH","Charlotte",7970489,33301101,-25330612,12
"5777",5777,"Assurehelp","Financial Services","2007",463,"PA","Norwalk",1423040,9331693,-7908653,7
"5778",5778,"Shrimpssecurity","Government Services","2009",262,"NV","Chantilly",4255014,7065615,-2810601,13
"5779",5779,"Rawfishcomplete","Health","2016",387,"NC","Centerville",5775156,2563772,3211384,4
"5780",5780,"Buretteadmirable","Health","2010",331,"VA","Savage",2300942,765896,1535046,22
"5781",5781,"Inventtremendous","Software","2017",179,"MD","Westbury",5542866,59291101,-53748235,51
"5782",5782,"Overviewparrot","Construction","2019",45,"TX","Austin",7278329,1417929,5860400,8
"5783",5783,"Belaguerra","Government Services","2013",131,"IL","Denver",4557986,3439501,1118485,11
"5784",5784,"Allpossible","Construction","2007",248,"OH","Maitland",11033339,6500973,4532366,2
"5785",5785,"Comparejson","IT Services","2012",364,"MN","Edison",779111,7237656,-6458545,68
"5786",5786,"Pickledcanoeing","Retail","2005",401,"DC","Rockland",16272569,2005468,14267101,14
"5787",5787,"Assurehelp","Software","2014",393,"CA","Coventry",8995736,33301102,-24305366,59
"5788",5788,"Shrimpssecurity","IT Services","2006",123,"ME","Summerfield",16426894,9331694,7095200,80
"5789",5789,"Rawfishcomplete","Government Services","2010",3,"MN","Medley",7172582,7065616,106966,10
"5790",5790,"Buretteadmirable","Retail","2017",69,"TX","Tinley Park",4434431,2563773,1870658,14
"5791",5791,"Inventtremendous","Software","2021",316,"MI","Denver",12981574,765897,12215677,59
"5792",5792,"Overviewparrot","Government Services","2017",167,"CA","Santa Ana",13554431,59291102,-45736671,6
"5793",5793,"Belaguerra","Government Services","2009",187,"WI","Chantilly",6073863,1417930,4655933,6
"5794",5794,"Allpossible","IT Services","2006",77,"OH","San Antonio",1121402,3439502,-2318100,79
"5795",5795,"Comparejson","Financial Services","2008",264,"PA","Bellwood",6043744,6500974,-457230,6
"5796",5796,"Pickledcanoeing","Health","2015",282,"NV","Downers Grove",18858440,7237657,11620783,7
